@relation 'Clean_Dataset-weka.filters.unsupervised.instance.Resample-S1-Z5.0-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.SwapValues-C5-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C5-F2-S3-weka.filters.unsupervised.attribute.SwapValues-C3-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C3-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-L1-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.NominalToBinary-R1,2,6-weka.filters.unsupervised.attribute.OrdinalToNumeric-R13-15-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R1-2,4-9,11-13,16-20,22'

@attribute airline=Vistara numeric
@attribute source_city=Kolkata numeric
@attribute stops numeric
@attribute arrival_time numeric
@attribute destination_city=Delhi numeric
@attribute days_left numeric
@attribute price numeric

@data
1,0,0.5,1,1,0.604167,0.470156
0,1,0.5,0.4,0,0.729167,0.39111
1,0,0.5,0.4,0,0.729167,0.254788
1,0,0.5,1,0,0.104167,0.558096
1,0,0,1,0,0.1875,0.084777
0,0,0.5,0.4,0,0.708333,0.401859
1,0,0.5,0.8,0,0.270833,0.564119
1,0,0,0.4,1,0.75,0.154168
1,0,0.5,0.8,0,0.5,0.435285
1,1,0.5,1,0,0.625,0.424683
0,0,0.5,0.4,0,0.458333,0.243864
1,1,0.5,1,0,0.958333,0.429379
1,0,0,0.4,0,0.833333,0.15487
1,0,0.5,1,0,0.583333,0.508747
1,1,0.5,1,1,0.979167,0.710272
0,0,0.5,0.8,0,0.270833,0.416698
1,0,0.5,1,0,0.958333,0.756985
1,1,0.5,1,1,0.333333,0.715846
1,0,0,0.8,0,0.333333,0.203634
0,0,0.5,0.6,0,0.0625,0.241746
0,1,0.5,0.8,0,0.395833,0.39111
0,0,0.5,0.8,0,0.4375,0.471133
1,0,0.5,1,0,0.791667,0.394322
1,0,0.5,0.8,0,0.833333,0.313802
0,0,0.5,0,0,0.541667,0.343802
1,0,0.5,0.8,0,0.833333,0.488558
1,0,0.5,1,1,0.979167,0.389275
1,0,0.5,0.6,1,0.770833,0.285735
1,0,0.5,1,0,0.354167,0.492493
1,0,0.5,0.8,0,0.0625,0.387635
0,0,0.5,0.6,0,0.291667,0.368286
1,0,0,0,1,0.354167,0.219263
1,1,0.5,0.8,0,0.125,0.450153
1,1,0.5,0.2,0,0.145833,0.393297
1,0,0.5,0.8,1,0.145833,0.495861
0,0,0.5,0.4,0,1,0.199348
0,0,0.5,0.4,0,0.9375,0.21899
0,1,0.5,1,0,0.625,0.362682
1,0,0.5,0.8,0,0.520833,0.31513
1,0,0.5,0.6,0,0.166667,0.283734
0,1,0.5,1,1,0.958333,0.407511
1,0,0,0.4,0,0.708333,0.241248
1,0,0.5,1,0,1,0.323682
1,1,0.5,0.2,0,0.479167,0.493889
1,0,0,0.8,0,0.729167,0.084777
0,0,0.5,0.8,0,0.625,0.39112
1,0,0.5,0.8,0,0.25,0.388709
1,0,0.5,0.8,0,0.9375,0.470859
1,0,0.5,0.8,0,0.583333,0.736211
1,0,0.5,0.8,1,0.895833,0.345871
0,0,0.5,0.2,0,0.4375,0.31635
0,0,0.5,0.4,0,0.916667,0.473554
1,0,0.5,0.6,1,0.104167,0.577992
1,0,0.5,0.8,0,0.4375,0.436398
0,0,0.5,1,0,0.479167,0.415956
1,0,0.5,1,0,0.875,0.415956
1,0,0,0.4,0,0.645833,0.203634
0,0,0.5,1,0,0.791667,0.330779
1,0,0.5,1,0,0.5625,0.53697
1,0,0.5,0.6,0,0.104167,0.283734
1,0,0,0.8,0,0.666667,0.175645
0,0,0.5,1,0,0.270833,0.330779
1,0,0.5,1,0,0.729167,0.508747
0,1,1,1,0,0.958333,0.416297
1,0,0.5,0.8,0,0.895833,0.522571
0,0,0.5,0.4,0,0.75,0.434192
1,0,0.5,1,1,0.541667,0.411143
0,0,0.5,1,0,0.4375,0.386542
1,0,0.5,0.4,0,0.604167,0.388709
1,0,0.5,0.8,0,0.458333,0.286175
1,0,0.5,0.6,1,0.395833,0.389275
0,0,0.5,0,0,0.041667,0.509489
0,0,0.5,0.4,0,1,0.31635
1,0,0.5,0.6,0,0.604167,0.482301
1,0,0.5,0.4,0,0.0625,0.635726
1,0,0.5,0.4,0,0.333333,0.436398
0,0,0,0.4,1,0.770833,0.154168
1,1,0.5,0.8,0,0.104167,0.392204
1,0,0.5,0.4,0,0.25,0.686462
1,0,0.5,0.6,1,0.020833,0.611399
1,0,0.5,0.8,0,0.333333,0.388709
1,0,0.5,1,0,0.375,0.471133
0,0,0.5,0.8,1,0.5,0.098991
1,0,0.5,0.4,1,0.5625,0.440098
0,0,0.5,1,0,0.520833,0.348097
0,0,0.5,0,0,0.895833,0.415956
0,1,0.5,0.4,0,0.604167,0.39111
0,0,0,0.6,1,0.020833,0.215192
1,1,0.5,0.8,1,0.895833,0.527784
1,1,0.5,0.6,0,0.145833,0.493889
1,1,0.5,0.4,1,0.4375,0.484048
1,0,0.5,0.4,1,0.625,0.374495
1,0,0.5,1,0,0.770833,0.435285
0,1,0.5,0.8,1,0.833333,0.311518
1,0,0.5,0.8,0,0.416667,0.489955
0,0,0,0.4,0,0.729167,0.099108
0,0,0.5,1,0,0.895833,0.387635
0,0,0.5,0.4,0,0.583333,0.423463
1,0,0,0.4,0,0.770833,0.116153
1,1,0.5,0.8,0,0.229167,0.393297
0,0,0.5,0.8,1,0.895833,0.323965
1,0,0.5,0.8,1,0.479167,0.34554
1,0,0.5,0.8,1,0.895833,0.41823
1,0,0.5,0.4,0,0.458333,0.470859
0,0,0.5,0.8,1,0.375,0.297958
0,0,0.5,0.4,0,0.520833,0.306305
0,0,0.5,0.4,0,0.25,0.197493
1,0,0.5,1,0,0.958333,0.509333
1,0,0.5,0.6,1,0.229167,0.41823
1,0,0.5,0.8,0,0.770833,0.313187
1,0,0.5,0.4,0,0.083333,0.632681
1,0,0.5,0.8,0,0.479167,0.510426
1,0,0.5,0.8,0,0.770833,0.471133
1,1,0.5,1,0,0.1875,0.392204
1,0,0.5,1,1,0.166667,0.440098
1,0,0.5,1,0,0.479167,0.401859
1,0,0.5,0.6,0,0.291667,0.435285
0,0,0.5,0.8,0,0.458333,0.254242
1,0,0.5,0.8,0,0.125,0.510426
0,1,0.5,1,0,0.9375,0.373616
0,1,0.5,1,0,0.5,0.478142
1,0,0.5,0.8,0,0.9375,0.388709
1,0,0.5,0.6,0,0.208333,0.435285
1,0,0.5,0.8,0,0.6875,0.522571
1,0,0.5,0.8,0,0.479167,0.45029
0,0,0.5,1,0,0.729167,0.459154
1,0,0.5,0.6,0,0.270833,0.45029
1,0,0.5,0.6,0,0.3125,0.435285
1,0,0.5,0.6,1,0.354167,0.41823
1,0,0.5,0.8,0,0.9375,0.313802
0,0,0.5,0.8,0,0.6875,0.416698
1,0,0,0.4,1,0.8125,0.204258
1,0,0.5,0.6,1,0.416667,0.285735
0,0,0.5,0.4,0,0.9375,0.434192
0,0,0.5,0.6,0,0.5,0.201554
0,0,0.5,0.8,0,0.854167,0.415956
1,1,0.5,0.6,0,0.625,0.592294
1,0,0.5,0.8,0,0.375,0.443144
1,0,0.5,0.4,0,0.0625,0.56367
1,0,0.5,0.8,0,0.416667,0.297333
0,1,0.5,1,0,0.333333,0.249195
1,0,0.5,0.4,0,0.5,0.439473
1,1,1,0.4,0,0.9375,0.515756
0,1,0.5,1,0,0.020833,0.418221
1,0,0.5,1,0,0.458333,0.47246
0,0,0.5,1,0,0.041667,0.495421
0,0,0.5,0.6,0,0.791667,0.423463
1,0,0.5,1,1,0.645833,0.459037
1,0,0.5,0.4,0,0.416667,0.368286
0,0,0.5,0.4,0,0.125,0.297333
0,0,0.5,0.6,0,1,0.367193
0,0,0.5,0.4,0,0.666667,0.435305
1,0,0.5,0.8,0,0.083333,0.666898
1,0,0.5,0.8,0,0.270833,0.313802
0,0,0,0.4,0,0.520833,0.15487
1,0,0.5,0.8,0,0.104167,0.388709
1,0,0.5,0.6,0,0.166667,0.587149
1,0,0,0.6,1,0.145833,0.119433
1,0,0.5,1,0,0.541667,0.313802
1,0,0.5,0.8,0,0.9375,0.679315
1,1,0.5,0.4,0,0.208333,0.424683
0,1,0.5,0.8,1,0.020833,0.364664
1,0,0.5,1,0,0.625,0.401859
1,0,0.5,1,0,0.208333,0.448992
0,0,0.5,0.4,0,0.520833,0.309751
0,0,0.5,1,1,0.666667,0.284095
1,0,0.5,0.4,0,0.541667,0.254788
1,0,0.5,1,0,0.895833,0.44373
1,0,0.5,1,0,0.895833,0.614845
0,0,0.5,0.4,0,0.604167,0.47246
1,0,0.5,0,1,0.458333,0.448289
0,0,0.5,0.8,0,0.604167,0.297333
1,0,0.5,1,0,0.854167,0.401859
1,0,0,0.4,1,0.25,0.154168
1,0,0,1,0,0.708333,0.085518
0,0,0.5,0.8,0,0.520833,0.330779
1,0,0.5,0.4,0,0.125,0.286175
1,0,0.5,1,0,0.833333,0.385194
1,0,0.5,0.6,0,0.895833,0.409405
1,0,0,1,0,0.645833,0.115567
0,0,0.5,1,0,0.229167,0.266718
1,0,0.5,0.8,0,0.083333,0.669153
1,0,0.5,1,0,0.229167,0.470859
1,0,0.5,1,0,0.25,0.508747
0,0,0.5,0.4,0,0.625,0.306305
1,0,0.5,0.4,1,1,0.470156
1,0,0.5,0.6,0,0.479167,0.253676
1,0,0.5,0.6,1,0.916667,0.297958
1,0,0.5,1,0,0.145833,0.388728
1,1,0.5,0.4,0,0.583333,0.550745
1,0,0.5,0.8,0,0.583333,0.388709
1,0,0.5,0.4,0,0.479167,0.467901
1,0,0.5,0.4,0,0.458333,0.503534
1,1,0.5,0.4,0,0.625,0.429379
1,0,0.5,0.6,0,0.875,0.472158
0,0,0.5,0.8,1,0.375,0.459037
0,0,0.5,1,1,0.458333,0.347404
0,0,0.5,1,0,0.083333,0.459154
0,0,0.5,0.4,0,0.125,0.297333
1,1,0.5,0.4,0,0.270833,0.424683
1,0,0.5,1,1,0.270833,0.470156
1,1,0.5,0.2,0,0.333333,0.559492
0,0,0.5,0.4,0,0.6875,0.297333
1,0,0.5,0.6,0,0.8125,0.283734
1,0,0.5,0.2,0,0.958333,0.452145
0,1,0.5,1,1,0.645833,0.311518
1,0,0.5,0.8,0,0.333333,0.52792
1,1,0.5,0.8,0,0.791667,0.478142
0,0,0.5,0.8,0,0.0625,0.192143
1,0,0.5,0.8,0,0.770833,0.435285
1,0,0.5,0.8,0,0.354167,0.588057
1,0,0.5,1,0,0.520833,0.608831
0,0,0,0.8,1,0.270833,0.098991
1,0,0.5,0.8,1,0.083333,0.61995
0,0,0.5,1,0,0.1875,0.386542
1,1,0.5,0.8,0,0.645833,0.393297
0,0,0.5,0.6,1,0.8125,0.229943
1,1,0.5,1,0,0.979167,0.424683
0,0,0.5,0.8,0,0.125,0.387635
0,0,0.5,0,1,0.5,0.343685
0,0,0.5,0.8,0,0.083333,0.367193
0,0,0.5,1,0,0.6875,0.471133
1,1,0.5,1,0,0.958333,0.570426
1,0,0.5,1,0,0.916667,0.452145
1,0,0.5,0.8,0,0.916667,0.600201
0,0,0.5,0.8,0,0.208333,0.415956
1,0,0.5,0.8,0,0.520833,0.359754
1,1,0.5,0.2,0,0.666667,0.363229
1,0,0.5,0.8,1,0.8125,0.374495
0,0,0.5,0.8,0,0.4375,0.348097
0,0,0.5,0.6,0,0.333333,0.368286
1,0,0,0.8,0,0.770833,0.175645
1,0,0,0.8,0,0.375,0.21938
0,0,1,0.8,0,0.166667,0.389792
1,0,0.5,0.8,0,0.958333,0.45029
0,1,0.5,0.4,0,0.104167,0.429379
1,0,0,0.4,1,0.458333,0.241131
1,0,0.5,1,0,0.020833,0.491185
0,0,0.5,1,0,0.270833,0.368286
1,0,0.5,1,0,0.208333,0.492493
0,1,0.5,0.8,0,0.854167,0.373616
0,0,0.5,1,0,0.020833,0.461419
1,0,0.5,0.6,0,0.104167,0.571861
0,0,0.5,0.4,1,0.791667,0.268456
1,0,0.5,1,1,0.145833,0.448289
0,1,0.5,0.4,0,0.666667,0.373616
1,0,0.5,0.4,0,1,0.510426
1,0,0.5,0.4,1,0.1875,0.34554
1,0,0,0.8,0,0.1875,0.15487
1,0,0.5,0.4,0,0.416667,0.45029
1,0,0.5,0.8,1,0.9375,0.448289
1,1,0.5,0.6,0,0.083333,0.660084
1,0,0.5,0.8,0,0.3125,0.467901
1,0,0.5,0.8,0,0.791667,0.313802
1,0,0.5,0.8,0,0.104167,0.418767
0,1,0.5,0.8,0,0.333333,0.373616
1,0,0.5,0.8,0,0.125,0.522571
0,0,0.5,1,0,0.020833,0.41127
1,0,0.5,0.4,0,0.583333,0.367193
1,0,0.5,0.8,0,0.125,0.549788
1,0,0.5,1,0,0.875,0.53697
0,0,0.5,0.2,0,0.8125,0.311078
1,0,0.5,0.8,1,0.75,0.384365
1,0,0.5,0.2,0,0.145833,0.609573
0,0,0.5,0.4,0,0.0625,0.297333
1,0,0.5,1,1,0.75,0.440098
1,0,0.5,1,0,0.583333,0.52792
1,0,0.5,0.4,0,0.875,0.297333
1,0,0.5,0.4,0,0.395833,0.536228
1,0,0.5,0.8,0,0.875,0.388709
0,0,0.5,0.8,1,0.791667,0.297958
0,0,0.5,0.6,0,0.3125,0.198635
0,0,0.5,0.6,0,0.625,0.298944
1,0,0.5,1,0,0.9375,0.47246
1,0,0.5,0.4,0,0.625,0.571959
1,0,0.5,0.8,0,0.729167,0.435285
0,0,0.5,0.4,1,0.166667,0.347404
0,0,0.5,0.8,0,0.416667,0.269657
0,0,0.5,0.4,0,0.479167,0.387635
0,0,0.5,0.8,0,0.291667,0.473554
1,0,0.5,0.4,0,0.25,0.328719
1,0,0.5,0.8,0,0.4375,0.402298
1,0,0.5,1,0,0.895833,0.47246
0,0,0.5,1,0,0.208333,0.387635
1,0,0.5,0.8,1,0.333333,0.452125
1,0,0.5,1,0,0.395833,0.286175
0,1,0.5,0.4,0,0.416667,0.39111
1,0,0.5,1,0,0.875,0.332868
1,0,0.5,1,0,0.458333,0.47246
1,0,0.5,0.2,0,0.625,0.283734
1,1,0.5,1,0,0.416667,0.478142
0,1,1,0.2,0,0.208333,0.474754
0,0,0.5,0.6,0,0.125,0.44413
0,0,0.5,0.4,0,0.375,0.415956
1,0,0.5,1,1,0.979167,0.459037
1,1,0,0.8,1,0.916667,0.161177
1,0,0.5,0.2,0,0.8125,0.529775
1,1,0.5,1,1,0.3125,0.549651
1,0,0.5,0.8,0,0.729167,0.436398
1,0,0.5,0.2,0,0.708333,0.253676
0,0,0.5,0.4,0,0.479167,0.387635
1,0,0.5,0.8,0,0.479167,0.362936
1,0,0,0.8,0,0.104167,0.116153
0,0,0.5,0.8,0,0.291667,0.367193
1,0,0.5,0.8,0,0.416667,0.443144
1,0,0.5,0.8,0,0.645833,0.471133
0,0,0.5,0.4,0,0.1875,0.567282
1,1,0.5,1,0,0.625,0.461312
0,0,0.5,0.4,0,0.854167,0.368286
1,0,0.5,0.6,0,0.104167,0.459154
1,1,0.5,1,0,0.4375,0.392204
0,0,0.5,0.6,0,0.8125,0.471133
1,0,0.5,0.8,0,0.458333,0.467901
0,0,0.5,0.8,0,0.3125,0.126911
0,0,0.5,1,0,0.708333,0.284212
0,1,0.5,0.4,0,0.291667,0.276949
1,0,0.5,0.8,0,0.9375,0.471133
1,0,0,0.6,1,0.0625,0.219263
1,0,0.5,0.6,1,0.333333,0.389275
1,0,0.5,0.8,0,0.041667,0.56123
0,0,0.5,1,0,0.895833,0.367193
1,0,0.5,0.6,1,0.791667,0.401742
1,0,0.5,0.4,0,0.9375,0.473554
1,0,0.5,0.8,0,0.479167,0.452916
0,0,0.5,0.8,0,0.020833,0.380567
1,0,0.5,1,0,0.416667,0.435285
0,1,1,1,1,0.645833,0.161177
1,1,0.5,0.4,0,0.875,0.393297
1,0,0.5,0.4,0,0.541667,0.388728
1,0,0.5,1,0,0.8125,0.331872
0,0,0.5,0.4,0,0.541667,0.197493
0,1,0.5,0.8,1,0.229167,0.322276
1,0,0.5,0.6,1,0.291667,0.297958
0,0,0.5,0.6,0,0.375,0.172033
0,0,0.5,0.4,0,0.833333,0.502187
0,0,0.5,0,0,0.1875,0.395591
1,0,0.5,1,0,0.3125,0.472158
1,0,0,0.4,1,0.166667,0.241131
0,0,0.5,0.8,0,0.3125,0.368286
1,1,0.5,0.4,0,0.083333,0.515756
1,0,0,0.6,1,0.6875,0.204258
1,0,0.5,0.2,0,0.333333,0.593963
0,0,0.5,1,0,0.354167,0.253129
0,0,0.5,0.8,0,0.333333,0.473554
0,0,0.5,0.8,0,0.541667,0.348097
0,0,0.5,0.4,0,0.583333,0.324668
0,0,0.5,0,0,0.520833,0.395591
0,0,0.5,1,0,0.1875,0.395591
1,0,0.5,0.8,0,0.895833,0.601177
1,0,0.5,1,0,0.083333,0.44373
1,0,0.5,1,0,0.104167,0.374963
1,1,0.5,0.6,0,0.625,0.363229
1,0,0.5,0.8,0,0.3125,0.45029
1,0,0.5,0.8,0,0.770833,0.452916
1,0,0.5,0.8,0,0.458333,0.388709
1,1,0.5,0.4,0,0.583333,0.461312
1,1,0.5,0.8,1,0.708333,0.527784
0,0,0.5,0.8,1,0.541667,0.246442
0,0,0.5,1,0,0.229167,0.348097
1,0,0.5,0.8,0,0.645833,0.331872
1,0,0.5,1,0,0.458333,0.283734
0,0,0.5,0.6,0,0.8125,0.294941
1,0,0,0.8,0,0.875,0.203634
1,0,0.5,1,0,0.041667,0.691333
0,1,0.5,0.4,0,0.729167,0.309575
1,0,0.5,0.2,0,0.1875,0.254788
1,0,0.5,0.8,0,0.6875,0.313802
1,0,0.5,0.4,0,0.354167,0.466691
1,1,0,0.8,1,0.833333,0.422496
0,0,0.5,0.4,0,0.541667,0.197493
0,0,0.5,0.6,0,0.75,0.239627
1,0,0.5,0.6,0,0.375,0.452145
0,0,0.5,0.6,0,0.583333,0.366607
0,0,0.5,0.4,0,0.1875,0.328924
1,0,0.5,0.2,0,0.708333,0.254788
0,0,0,1,1,0.854167,0.098991
0,1,0.5,0.4,0,0.770833,0.478142
1,0,0.5,1,0,0.541667,0.509333
1,0,0.5,1,0,0.895833,0.45029
1,0,0.5,0.6,0,0.541667,0.283734
0,0,0.5,0.6,0,0.270833,0.387635
0,0,0.5,0.6,1,0.708333,0.268456
1,0,0.5,0.8,0,0.208333,0.492493
1,0,0,0,1,0.833333,0.098991
0,1,0.5,0.8,0,0.083333,0.374563
1,0,0.5,0.2,0,0.604167,0.283734
1,0,0.5,0.6,0,0.666667,0.385194
1,0,0.5,0.8,0,0.6875,0.423463
1,0,0.5,1,1,0.916667,0.470156
1,0,0.5,0.4,0,0.3125,0.286175
1,0,0.5,0.8,1,0.895833,0.374495
1,1,0.5,0.4,1,0.458333,0.549651
1,0,0.5,1,0,0.791667,0.31513
1,1,0.5,0.4,0,0.208333,0.392204
1,0,0,0.4,0,0.5625,0.085518
1,0,0.5,1,0,0.416667,0.417605
1,0,0.5,0.4,0,0.354167,0.478835
0,0,0.5,0.6,0,0.8125,0.368286
1,1,0.5,0.6,1,0.791667,0.527784
0,0,0.5,0.4,0,0.916667,0.281576
1,0,0.5,0.8,0,0.5,0.471133
1,0,0.5,1,0,0.979167,0.509333
1,1,0.5,0.8,0,0.4375,0.373616
1,1,0.5,0.8,0,0.3125,0.424683
1,0,0.5,0.4,0,0.0625,0.577123
1,0,0.5,0.6,0,0.083333,0.291505
1,0,0.5,1,0,0.625,0.669368
0,0,0.5,0.4,0,0.916667,0.423463
1,0,0.5,0.2,0,0.625,0.417605
1,1,0.5,0.6,1,0.3125,0.485142
0,0,0.5,1,0,0.041667,0.402074
1,0,0.5,1,1,0.104167,0.470156
0,1,0.5,1,0,0.479167,0.329734
1,0,0.5,0.2,0,0.541667,0.53697
1,0,0.5,0.4,0,0.875,0.285852
0,0,0.5,0.4,0,0.479167,0.401859
1,0,0.5,1,0,0.458333,0.416698
0,0,0,0,0,0.708333,0.203634
1,0,0.5,0.4,0,0.145833,0.570123
1,0,0.5,0.4,0,0.5,0.388728
1,0,0.5,0.4,0,0.895833,0.369565
1,0,0.5,1,1,0.979167,0.401742
1,0,0.5,0.4,0,0.8125,0.384482
1,1,0.5,1,0,0.395833,0.461312
1,0,0,0.4,0,0.583333,0.155964
0,0,0.5,0.6,0,0.125,0.318468
0,0,0,1,1,0.416667,0.11834
0,0,0.5,0,0,0.375,0.415956
1,0,0.5,0.8,0,0.375,0.448992
1,1,0.5,0.8,0,0.291667,0.429379
1,0,0.5,0.8,1,0.979167,0.448289
1,0,0.5,1,0,0.5,0.487133
1,0,0.5,0.8,0,0.145833,0.440567
1,0,0,0.8,1,0.479167,0.260148
0,0,0.5,1,0,0.604167,0.484693
1,0,0.5,0.6,1,0.1875,0.405647
1,0,0.5,1,0,0.666667,0.657487
1,0,0.5,1,0,0.75,0.313802
1,0,0.5,1,0,0.75,0.613507
1,0,0.5,1,0,0.458333,0.423463
1,0,0.5,0.8,0,0.6875,0.388709
1,0,0.5,0.8,0,0.854167,0.423463
1,0,0.5,0.8,0,0.833333,0.402298
1,0,0,0.8,0,0.291667,0.172365
1,1,0.5,1,0,0.854167,0.363229
1,0,0.5,1,0,0.75,0.500586
1,0,0.5,1,0,0.3125,0.474013
1,0,0.5,1,0,0.5,0.331872
1,0,0.5,0.8,0,0.604167,0.68447
1,1,0.5,0.6,1,0.083333,0.605414
0,0,0.5,0.6,0,0.25,0.201554
1,0,0.5,0.6,1,0.9375,0.495861
0,0,0.5,0.6,0,0.833333,0.388709
0,0,0,0.8,0,0.666667,0.084777
0,0,0,1,0,0.5625,0.189742
0,0,0.5,1,0,0.9375,0.259933
0,0,0.5,1,0,0.416667,0.435305
0,0,0.5,1,0,0.791667,0.387635
1,0,0.5,0.8,0,0.875,0.439864
1,0,0.5,1,0,0.833333,0.551643
1,0,0.5,1,1,0.416667,0.470156
0,0,0.5,0.6,0,0.5,0.368286
0,0,0.5,1,0,0.916667,0.414716
1,0,0.5,0.6,0,0.291667,0.507888
1,0,0.5,0.2,0,0.145833,0.37387
1,0,1,0.8,0,0.291667,0.553947
0,0,0.5,0.8,0,0.770833,0.473554
1,0,0.5,1,0,1,0.387537
1,0,0.5,0.2,0,0.125,0.313802
1,0,0.5,0.6,0,0.916667,0.609954
0,1,0.5,1,1,0.854167,0.352217
1,0,0.5,1,0,0.833333,0.401859
1,0,0.5,1,0,0.958333,0.267265
1,1,0.5,0.8,0,0.708333,0.478142
1,0,0.5,0.8,0,0.729167,0.473554
1,0,0.5,0.4,0,0.1875,0.467901
1,0,0.5,0.4,0,0.708333,0.558096
0,0,0.5,0.6,1,0.625,0.297958
1,0,0.5,1,1,0.25,0.470156
1,0,0.5,1,1,0.645833,0.401742
1,0,0.5,1,0,0.145833,0.558838
1,0,0.5,0.8,0,0.791667,0.566189
0,0,0.5,0.8,0,0.479167,0.368286
1,0,0.5,0.8,0,0.395833,0.588057
1,0,0.5,1,0,0.541667,0.638021
0,0,0.5,0.6,0,0.0625,0.241746
1,0,0,0.8,0,0.208333,0.117695
1,1,0.5,1,0,0.1875,0.490609
1,0,0.5,1,0,0.75,0.516332
1,1,0.5,0.4,1,0.6875,0.549651
0,0,0.5,0.8,0,0.708333,0.328924
1,0,0.5,1,0,0.416667,0.31513
1,0,0.5,1,0,0.979167,0.417605
1,0,0.5,0.4,0,0.375,0.526622
0,1,0,1,0,0.979167,0.081574
1,1,0,0.6,1,0.6875,0.161177
1,0,0.5,1,0,1,0.536228
1,0,0.5,0.4,1,0.354167,0.384365
0,0,0.5,1,0,0.25,0.388709
1,1,0.5,1,0,0.770833,0.393297
0,0,0,0.4,1,0.666667,0.204258
1,0,0.5,0.4,0,0.0625,0.439473
1,0,0.5,0.4,0,0.3125,0.286175
0,1,0.5,0.4,0,0.083333,0.373616
1,0,0.5,0.2,0,0.145833,0.343802
0,1,0.5,1,0,0.104167,0.373616
1,0,0,1,0,0.375,0.15487
1,0,0.5,0.8,0,0.895833,0.472158
1,0,0.5,1,0,0.958333,0.401859
1,0,0.5,0.8,0,0.979167,0.417605
1,0,0.5,0.8,0,0.708333,0.367193
0,1,0.5,0.4,0,0.041667,0.402044
0,0,0.5,0.8,0,0.3125,0.415956
1,0,1,0.8,0,0.833333,0.553947
1,1,0.5,0.6,0,0.3125,0.493889
1,0,0.5,0.4,1,0.083333,0.34554
1,0,0.5,0.8,0,0.583333,0.473554
1,0,0.5,0.4,0,0.395833,0.297333
0,0,0.5,0.6,0,0.041667,0.40098
1,0,0.5,0.8,0,0.083333,0.454556
0,0,0.5,0.8,0,0.6875,0.126911
1,0,0.5,1,0,0.604167,0.558096
1,0,0,0.6,0,0.083333,0.056563
1,0,0.5,0.4,0,0.666667,0.368286
1,0,0.5,0.8,0,0.291667,0.493235
0,0,0.5,0.4,0,0.541667,0.281576
1,0,0.5,1,0,0.354167,0.471133
1,0,0.5,0.8,0,0.333333,0.473554
0,0,0.5,0.6,0,0.0625,0.368286
1,0,0,0.6,0,0.25,0.056563
0,0,0.5,0.8,0,0.208333,0.126911
1,0,0.5,0.8,0,0.520833,0.439473
0,0,0.5,0.8,1,0.9375,0.268456
1,0,0.5,0.8,0,0.104167,0.510426
0,0,0.5,0.8,1,0.916667,0.171916
1,0,0.5,1,0,0.125,0.571959
1,0,0.5,1,1,0.708333,0.440098
1,0,0.5,0.8,0,0.583333,0.388709
1,0,0.5,0.4,0,0.041667,0.332321
1,1,0.5,1,0,0.1875,0.652811
1,0,0.5,0.6,0,0.125,0.53697
0,0,0.5,0,0,0.333333,0.395591
1,0,0,1,0,0.229167,0.099108
1,0,0.5,0.8,0,0.229167,0.388709
0,1,0.5,0.4,0,0.8125,0.39111
0,0,0.5,0.8,0,0.25,0.348097
1,0,0.5,0.8,0,0.208333,0.509333
1,0,0.5,1,0,0.3125,0.487465
1,0,0.5,0.8,0,0.354167,0.367193
0,0,0.5,0.8,0,0.791667,0.297333
1,1,0.5,1,0,0.354167,0.459886
1,0,0.5,0.4,0,0.833333,0.417605
1,0,0.5,0.6,1,0.3125,0.448289
0,0,0,0.4,0,0.666667,0.099108
0,0,0.5,0.6,0,0.270833,0.229728
1,0,0.5,0.8,0,0.541667,0.44373
1,0,0.5,0.8,0,0.895833,0.522571
0,1,0.5,1,0,0.5625,0.373616
0,0,0.5,0.8,0,0.979167,0.297333
0,1,0.5,1,0,0.666667,0.373616
0,0,0.5,0.4,0,0.416667,0.415956
0,0,0.5,0.6,0,0.916667,0.347004
0,0,0,0.4,1,0.291667,0.204258
0,0,0.5,0.4,0,0.0625,0.624138
0,0,0,0.6,0,0.125,0.078099
0,0,0.5,1,0,0.5625,0.416698
1,0,0.5,0.6,0,0.604167,0.267265
0,0,0.5,0,0,0.645833,0.435305
1,0,0.5,0.8,1,0.770833,0.239813
1,0,0.5,0.4,0,0.5625,0.567722
0,0,0.5,0.6,1,0.020833,0.361823
1,0,0.5,0.8,0,0.5,0.478835
0,0,0.5,0.8,1,0.416667,0.323965
1,0,0,0.6,0,0.354167,0.164711
0,0,0.5,0.4,0,0.770833,0.347004
1,0,0.5,0.6,1,0.395833,0.328016
1,0,0.5,0.8,0,0.5,0.402298
0,0,0.5,0.6,0,0.541667,0.294941
1,0,0.5,0.8,0,0.875,0.510426
1,1,0,1,0,0.625,0.195072
1,0,0.5,0.6,1,0.291667,0.514761
1,0,0.5,1,0,1,0.669368
1,0,0,0.8,1,0.645833,0.154168
0,1,0.5,1,0,0.791667,0.373616
