@relation 'Clean_Dataset-weka.filters.unsupervised.instance.Resample-S1-Z5.0-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.SwapValues-C5-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C5-F2-S3-weka.filters.unsupervised.attribute.SwapValues-C3-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C3-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-L2-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L2-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.NominalToBinary-R1,2,6-weka.filters.unsupervised.attribute.OrdinalToNumeric-R13-15-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R1,4-9,11-13,15-22'

@attribute airline=AirAsia numeric
@attribute airline=Vistara numeric
@attribute source_city=Kolkata numeric
@attribute stops numeric
@attribute days_left numeric
@attribute price numeric

@data
0,0,0,0.5,0.354167,0.212609
0,0,0,0.5,0,0.361074
0,1,0,0.5,0.3125,0.158432
0,1,0,0.5,0.979167,0.147731
0,0,0,0.5,0.395833,0.093066
0,0,0,0.5,0.854167,0.091384
0,0,0,0,0.729167,0.083772
0,0,0,0.5,0.145833,0.327871
0,1,0,0.5,0.479167,0.174055
0,1,0,0.5,0.770833,0.131741
0,0,0,0.5,0.416667,0.16097
0,0,0,0.5,0.791667,0.112755
0,1,0,0,0.75,0.060994
0,1,0,1,0.5,0.315366
0,1,0,0.5,0.8125,0.148098
0,0,1,0.5,0.875,0.181852
1,0,0,0.5,0.6875,0.035007
0,1,0,0.5,1,0.197842
0,0,0,0.5,0.0625,0.292742
0,0,0,0.5,1,0.094778
0,1,0,0,0.770833,0.103858
0,0,1,0.5,0.416667,0.164608
0,0,0,0.5,0.645833,0.033509
1,0,1,1,0.645833,0.084291
1,0,0,0.5,0.791667,0.060689
0,0,0,0.5,0.458333,0.240706
0,0,0,0.5,1,0.088724
0,0,0,0.5,0.979167,0.100342
0,1,0,0,0.291667,0.216705
0,1,0,0.5,0.375,0.214229
0,0,0,0,0.1875,0.238168
0,0,0,0.5,0.333333,0.065611
0,0,0,0.5,0.791667,0.077932
0,0,0,0.5,0.145833,0.148251
0,0,0,0,0.145833,0.105265
0,1,0,1,0.979167,0.179192
0,0,0,0,0.916667,0.08848
0,0,0,0.5,0.5625,0.077932
0,0,0,0.5,0.479167,0.098172
0,0,0,0.5,0.958333,0.11248
0,0,0,0.5,0.8125,0.094747
0,0,0,0.5,0.770833,0.182096
0,0,0,0.5,0.458333,0.22227
0,0,0,0.5,0.6875,0.189067
0,0,0,0.5,0.3125,0.131436
0,0,0,0.5,0.208333,0.148282
0,0,0,0.5,0.6875,0.155344
0,1,0,0.5,0.520833,0.214229
0,0,0,0.5,0.645833,0.080989
0,1,0,0.5,0.729167,0.068148
0,0,0,0.5,0.8125,0.100434
0,0,0,0.5,0.666667,0.10982
0,0,0,0.5,0.625,0.118381
0,1,0,0.5,0.166667,0.404733
0,0,0,0,0.166667,0.418949
0,0,0,0.5,0.708333,0.161734
0,0,0,0.5,0.9375,0.099609
0,0,0,0,0.916667,0.018619
0,0,0,0.5,0.1875,0.267702
0,0,0,0.5,0.145833,0.207044
0,0,1,0.5,0.6875,0.117036
0,1,0,0.5,0.375,0.167023
0,0,0,0.5,0.770833,0.071573
0,0,1,0.5,0.125,0.33475
0,1,0,0.5,0.833333,0.214229
0,0,0,0.5,0.625,0.20842
0,0,0,0.5,0.3125,0.148251
0,0,0,0.5,0.270833,0.124496
0,1,0,0.5,0.583333,0.122355
0,0,0,0.5,0.208333,0.120368
0,0,1,0.5,0.291667,0.244864
0,0,0,0.5,0.416667,0.120368
0,0,0,0.5,0.3125,0.117892
0,0,1,0.5,0.083333,0.33475
0,0,0,0.5,0.0625,0.247524
0,1,0,0.5,0.416667,0.204231
0,0,0,0.5,0.541667,0.132903
0,0,0,0.5,0.6875,0.132047
0,1,1,1,0.229167,0.63648
0,0,0,0.5,0.916667,0.160358
0,1,0,0.5,0.375,0.120918
0,0,0,0.5,0.166667,0.210254
0,1,0,0.5,0.104167,0.4051
0,0,0,0.5,0.604167,0.11407
0,0,0,1,0.145833,0.374006
0,0,0,0.5,0.6875,0.134432
0,1,0,0.5,0.3125,0.117922
0,1,0,0.5,0.395833,0.118442
0,1,0,0.5,0.75,0.116302
0,0,0,0.5,0.708333,0.221077
0,1,0,0.5,0.979167,0.148098
0,1,0,0.5,0.708333,0.144246
0,1,0,0.5,0.583333,0.096123
0,0,1,0.5,0.5,0.164577
0,1,0,0.5,0.916667,0.14235
0,0,0,0,0.0625,0.158554
0,0,0,0,0.3125,0.062217
0,1,0,0.5,0.9375,0.186713
0,0,0,0.5,0.604167,0.099609
0,0,1,0.5,0.375,0.135074
0,1,0,0.5,0.875,0.101229
0,0,0,0.5,0.458333,0.080133
0,0,0,0.5,0.458333,0.249389
0,0,1,0.5,0.6875,0.160022
0,0,0,0.5,0.6875,0.113428
0,0,0,0,0.958333,0.101565
0,0,0,0.5,0.354167,0.117983
0,0,0,0,0.458333,0.05812
1,0,0,0.5,0.75,0.124465
0,0,0,0.5,0.375,0.078452
0,0,0,0.5,0.791667,0.074783
0,0,0,0.5,0.395833,0.143696
0,0,0,0,0.895833,0.04638
0,1,0,0,0.291667,0.037728
0,0,0,0.5,0.854167,0.066497
0,1,0,0.5,0.4375,0.337685
0,0,0,0.5,1,0.088144
0,0,0,0.5,0.645833,0.022166
0,1,0,0.5,0.458333,0.176654
1,0,0,0,0.458333,0.103736
0,1,0,0.5,0.916667,0.173046
0,1,0,0.5,0.8125,0.091904
0,0,0,0.5,0.375,0.205699
0,0,0,0.5,0.3125,0.14605
1,0,1,0.5,0.6875,0.084291
0,1,1,0.5,0.583333,0.171395
0,1,0,0.5,0.166667,0.338694
1,0,0,0.5,0.229167,0.193255
0,1,1,0.5,0.8125,0.138407
0,0,0,0.5,0.6875,0.147854
0,0,0,0.5,0.708333,0.185337
0,0,0,0.5,0.375,0.226581
0,0,1,0.5,0.520833,0.15299
0,0,0,0.5,0.5,0.14235
1,0,0,0.5,0.5,0.086003
1,0,0,0.5,0.8125,0.028892
0,0,0,0.5,0.5,0.096062
0,0,1,0,0.645833,0.084291
0,0,0,0.5,0.770833,0.147579
0,0,0,0.5,0.770833,0.32729
1,0,0,1,0.9375,0.027302
0,0,0,0,0.083333,0.231381
0,0,0,0,0.5625,0.03785
0,0,0,0,0.770833,0.039898
0,0,0,0.5,0.5,0.159197
1,0,0,0.5,0.291667,0.365629
1,0,1,1,0.958333,0.058365
0,0,1,0.5,0.270833,0.421426
0,1,0,0.5,0.125,0.302739
1,0,0,0.5,0.4375,0.108567
1,0,0,0.5,0.3125,0.034334
0,0,0,0,0.083333,0.154702
0,0,1,0.5,0.729167,0.085606
0,1,0,0.5,0.291667,0.230953
0,0,1,0.5,0.625,0.210774
0,0,0,0,0.520833,0.018619
0,0,0,0.5,0.916667,0.086217
0,0,0,0.5,0.958333,0.028923
0,0,0,0.5,0.604167,0.128562
0,1,0,0.5,0.729167,0.120307
0,0,0,0.5,0.416667,0.274703
0,1,0,1,0.3125,0.292161
0,1,0,0.5,0.6875,0.144246
0,1,0,0.5,0.416667,0.247982
0,1,0,0.5,0.458333,0.142687
0,0,0,0.5,0.604167,0.145714
0,0,0,0.5,0.625,0.089367
0,1,0,0.5,0.875,0.09915
0,0,0,0.5,0.416667,0.128042
1,0,0,0.5,0.770833,0.127492
0,0,0,0.5,0.208333,0.257062
0,1,0,0.5,0.770833,0.142289
0,0,1,0.5,0.104167,0.379693
0,1,0,0.5,0.5625,0.235355
0,0,1,0.5,0.666667,0.181852
0,0,0,0.5,0.833333,0.018008
0,0,1,1,0.854167,0.08423
0,0,0,0.5,0.583333,0.155772
0,0,0,0.5,0.104167,0.28253
0,0,0,0.5,0.854167,0.018008
0,0,0,0.5,0.270833,0.220527
0,1,0,1,0.4375,0.232787
0,1,0,0,0.25,0.148282
0,1,0,0.5,0.416667,0.108689
0,0,0,0.5,0.125,0.193225
0,1,0,0.5,0.9375,0.154916
0,1,1,1,0.645833,0.213617
0,1,0,0.5,0.479167,0.176715
0,0,0,0.5,0.4375,0.050813
0,0,0,0.5,0.770833,0.14073
1,0,0,0,0.729167,0.020515
0,1,0,1,0.333333,0.329216
0,1,1,0.5,0.1875,0.290418
0,0,0,0.5,0.166667,0.576189
0,0,0,0.5,0.75,0.067659
0,1,0,0.5,0.4375,0.259325
0,0,0,0.5,0.291667,0.098844
0,0,0,0,0.3125,0.103767
0,0,0,0.5,0.395833,0.066069
0,0,0,0.5,0.833333,0.0938
0,0,1,0.5,0.4375,0.097193
0,0,0,0.5,0.333333,0.064633
0,0,0,0.5,0.479167,0.310566
1,0,0,0.5,1,0.052923
1,0,0,0.5,0.895833,0.118411
1,0,0,0,0.416667,0.031154
0,0,0,0.5,0.229167,0.148282
0,1,0,0.5,0.854167,0.256696
1,0,0,0.5,1,0.029075
0,0,0,0.5,0.520833,0.154488
0,0,0,0,0.916667,0.08848
0,0,1,0,0.416667,0.092944
0,0,0,0,0.5625,0.020515
0,0,0,0.5,0.875,0
1,0,1,0.5,0.354167,0.058365
0,0,0,0.5,0.583333,0.158188
0,1,0,0.5,0.5,0.101229
0,1,0,0.5,0.604167,0.280482
0,0,0,0.5,0.020833,0.371989
1,0,0,1,0.875,0.069952
0,0,0,0.5,0.5625,0.077045
0,1,0,0,0.791667,0.067415
0,1,0,0,0.104167,0.148282
0,0,0,0.5,0.145833,0.276966
1,0,1,0.5,0.166667,0.164639
0,1,0,0,0.145833,0.148282
0,0,0,0,0.979167,0.031154
0,1,1,0.5,0.458333,0.209918
0,0,0,0,0.6875,0.103797
0,0,0,0,0.145833,0.154702
0,0,0,0.5,0.145833,0.368809
0,0,0,1,0.291667,0.419011
0,0,0,0.5,0.6875,0.019873
0,0,0,0.5,0.375,0.097499
1,0,0,0.5,0.25,0.136083
0,0,0,0.5,0.291667,0.228599
0,0,0,0,0.645833,0.057967
0,1,0,0.5,0.208333,0.268252
1,0,0,0.5,0.5,0.022166
0,0,0,0.5,0.833333,0.084994
0,1,0,0.5,0.708333,0.09915
0,0,0,0,0.354167,0.033509
0,1,0,0.5,0.645833,0.199768
0,0,0,0,0.5625,0.075425
1,0,0,0,0.729167,0.103736
0,1,0,0.5,0.333333,0.082732
0,0,0,0.5,0.833333,0.150819
0,1,0,0.5,0,0.438822
0,0,1,1,0.125,0.479302
0,0,0,0.5,0.104167,0.429956
0,0,1,0.5,0.333333,0.164577
0,0,0,0.5,0.5,0.136786
0,1,0,1,0.291667,0.345573
0,0,1,0.5,0.75,0.161551
0,0,0,0,0.479167,0.075364
0,1,0,0.5,0.270833,0.31772
0,0,0,0,0.625,0.057937
0,0,0,0.5,0.520833,0.065366
0,0,0,0.5,0.4375,0.091721
0,0,0,0.5,0,0.586493
0,0,0,0.5,0.875,0.143329
0,0,0,0,0.479167,0.041916
0,0,0,0.5,0.395833,0.10233
0,0,0,0.5,0.145833,0.350862
0,0,0,0.5,0.145833,0.094686
0,0,1,0.5,0.625,0.254341
1,0,0,0.5,0.5625,0.041947
0,0,0,0.5,0.020833,0.122203
0,0,0,0.5,0.9375,0.15299
0,0,0,0.5,0.5625,0.147884
0,1,0,0.5,0.25,0.308793
0,0,1,0.5,0.645833,0.152103
0,0,0,0.5,0.4375,0.153724
0,0,0,0.5,0.479167,0.147884
0,0,0,0.5,0.9375,0.131955
0,1,1,0.5,0.708333,0.151706
0,1,0,1,0.125,0.467347
0,0,1,0.5,0.9375,0.101932
0,0,0,0.5,0.604167,0.119726
0,0,0,0,0.6875,0.085789
0,0,0,0.5,0.645833,0.052892
0,1,0,0.5,0.166667,0.355937
0,0,0,0.5,0.604167,0.098814
0,0,0,0.5,0.666667,0.132047
0,0,0,1,0.208333,0.148251
0,0,1,0.5,0.458333,0.190198
0,0,0,0.5,0.979167,0.236242
0,0,0,0.5,0.083333,0.292742
0,0,0,0.5,0.520833,0.154488
0,0,0,0.5,0.729167,0.117311
0,0,0,0.5,0.8125,0.16366
0,0,0,0.5,0.770833,0.089764
1,0,0,0.5,0.916667,0.060689
0,0,0,0,0.0625,0.147884
0,1,0,0.5,0.791667,0.186988
1,0,0,0.5,0.5,0.027302
0,0,0,0,0.895833,0.022166
1,0,0,0.5,0.3125,0.127614
0,0,0,0.5,0.625,0.143482
0,0,0,0.5,0.916667,0.06983
0,0,0,0.5,0.875,0.138682
0,0,1,0.5,0.6875,0.152684
0,1,1,0.5,0.1875,0.488841
0,0,1,0.5,0.5,0.18656
0,0,0,0.5,0.083333,0.410267
0,0,0,0.5,0.479167,0.132903
0,1,0,0,1,0.031949
0,1,1,0.5,0.958333,0.151706
0,0,0,0,0.0625,0.122203
0,0,0,0.5,0.145833,0.496943
0,1,1,0.5,0.5,0.171762
1,0,0,0.5,0.770833,0.075333
1,0,0,0.5,0.541667,0.060689
0,0,0,1,0.333333,0.124496
0,0,0,0.5,0.8125,0.068913
0,0,0,0.5,0.833333,0.070075
0,0,0,0,0.75,0.090681
0,0,0,0,0.270833,0.190993
0,1,0,0.5,0.729167,0.157668
0,0,0,0.5,0.270833,0.10233
0,0,0,0.5,0,0.501406
0,0,0,0.5,0.416667,0.2127
0,0,0,0.5,0.583333,0.10233
0,0,0,0.5,0.604167,0.213862
0,1,0,0.5,0.541667,0.165984
0,0,0,0,0.895833,0.018619
0,1,1,0.5,0.833333,0.214198
0,1,0,0.5,0.333333,0.254403
0,1,1,0.5,0.583333,0.214198
0,0,0,0.5,0.625,0.019873
0,0,0,0.5,0.645833,0.155772
0,0,0,0.5,0.145833,0.272502
0,0,0,0.5,0.916667,0.117311
0,1,0,0.5,0.729167,0.091904
0,0,1,0.5,0.229167,0.379693
0,1,0,0.5,0,0.477681
0,0,1,0.5,1,0.083344
0,1,1,0.5,0.229167,0.323163
0,0,0,0.5,0.520833,0.063868
0,0,0,0.5,0.416667,0.12578
0,1,0,0.5,0.520833,0.148435
0,0,0,0.5,0.791667,0.110799
0,0,1,0,0.854167,0.058426
0,0,0,0.5,0.25,0.147793
0,0,0,0.5,0.833333,0.057876
0,0,0,0,0.833333,0.058334
0,0,0,0.5,0.916667,0.097285
0,0,1,0.5,0.916667,0.14764
0,0,0,1,0.145833,0.33527
1,0,0,0.5,0.25,0.193255
0,1,1,1,0.958333,0.179253
0,0,0,0,0.270833,0.114895
0,1,0,0.5,0.270833,0.449951
0,1,0,0.5,0.583333,0.187569
0,0,0,0.5,0.520833,0.093555
0,1,0,0.5,0.145833,0.306469
0,0,0,0.5,0.104167,0.375841
0,1,0,0.5,1,0.120307
0,1,0,0,0.6875,0.103858
0,0,0,0.5,0.395833,0.10233
0,1,0,0.5,0.4375,0.147731
0,0,0,0.5,0.291667,0.195151
0,1,0,0.5,0.5625,0.118197
1,0,0,0.5,0.3125,0.03357
0,1,0,0.5,0.1875,0.540938
0,1,0,0.5,0.916667,0.087624
0,0,0,0.5,0.020833,0.193194
0,1,1,0.5,0.3125,0.197047
0,0,0,0.5,0.083333,0.198086
0,0,0,0,0.875,0.041549
0,0,0,0.5,0.291667,0.339122
0,0,0,0.5,0.104167,0.178152
0,1,0,0,0.895833,0.029626
0,0,1,0.5,0.4375,0.108781
0,0,0,0,0.3125,0.040388
0,0,1,0.5,0.270833,0.283386
0,0,0,0.5,0.208333,0.318424
0,1,0,0.5,0.104167,0.585881
0,0,0,0.5,0.6875,0.10343
1,0,0,0.5,0.979167,0.07998
1,0,0,0.5,0.666667,0.028892
0,0,0,0,0.375,0.039898
0,1,0,0.5,0.145833,0.273725
0,0,0,0.5,0.416667,0.18176
0,1,0,0.5,0.916667,0.088694
0,1,0,0.5,0.854167,0.112725
0,1,0,0.5,0.916667,0.125382
0,0,0,0.5,0.9375,0.031154
0,0,0,0.5,0.5,0.06876
0,0,0,0.5,0.4375,0.072184
0,1,0,0.5,0.729167,0.115904
0,0,1,0.5,1,0.160481
0,0,0,0.5,0.208333,0.247524
0,0,0,0,0.270833,0.098844
0,0,0,0.5,0.020833,0.468509
0,1,1,0.5,0.395833,0.16366
0,0,0,0.5,0.708333,0.135685
1,0,0,0.5,0.8125,0.106671
0,1,0,0.5,0.916667,0.118442
0,1,0,0.5,0.604167,0.132567
0,1,0,0.5,0.541667,0.135808
0,1,0,1,0.958333,0.274917
0,1,0,1,0.083333,0.447077
0,1,0,0.5,0.666667,0.111593
0,1,0,0.5,0.541667,0.167299
0,1,1,0.5,0.895833,0.171395
0,1,0,0,0.416667,0.037361
0,0,0,0.5,0.041667,0.247524
0,1,0,0.5,0.520833,0.372936
0,0,1,0.5,0.6875,0.123915
0,0,0,0.5,0.375,0.09062
0,1,0,0.5,0.708333,0.163416
0,0,0,0.5,0.395833,0.089428
0,0,0,1,0.125,0.463587
0,1,0,0.5,0.604167,0.170906
0,1,0,0.5,0.958333,0.148435
0,0,1,0,0.1875,0.260915
0,0,0,0.5,0.229167,0.363367
0,0,0,0.5,0.208333,0.148251
0,0,1,0,0.979167,0.056897
0,0,0,0.5,0.104167,0.273817
0,0,0,1,0.25,0.369665
1,0,0,0,0.645833,0.039898
0,0,0,0,0.541667,0.057937
0,0,0,0.5,0.395833,0.11034
0,1,0,0.5,0.541667,0.148098
0,1,0,0.5,0.770833,0.111593
0,0,1,0.5,0.104167,0.288523
0,0,0,0.5,0.791667,0.144093
0,0,0,0.5,0.479167,0.089978
0,0,0,0.5,0.479167,0.148282
0,1,0,0.5,0.520833,0.203681
1,0,1,1,0.5625,0.106518
0,0,0,0.5,0.9375,0.058243
0,1,0,0.5,0.333333,0.154519
0,1,0,0.5,0.041667,0.477956
0,0,0,0.5,1,0.140455
0,0,0,0,0.791667,0.020882
0,0,0,0.5,0.5,0.184297
0,0,1,0.5,0.291667,0.209551
0,1,0,0.5,0.75,0.170906
0,1,0,0,0.25,0.148282
0,1,0,0.5,0.5625,0.182708
0,0,1,0.5,0.729167,0.133362
0,1,0,1,0.25,0.36618
0,0,0,0.5,0.541667,0.124648
0,0,1,0.5,0.770833,0.210163
0,0,1,0.5,0.875,0.057753
1,0,0,0,0.604167,0.103767
0,0,0,0.5,0,0.46163
0,1,0,0.5,0.875,0.154916
0,0,0,0.5,0.666667,0.088724
0,1,0,0,0.479167,0.037361
0,1,0,0.5,0.229167,0.312003
0,0,0,0.5,0.479167,0.148649
1,0,0,0.5,0.854167,0.049468
0,0,0,0.5,0.833333,0.080928
0,1,0,0.5,0.770833,0.181026
0,1,1,0.5,0.166667,0.366822
0,1,0,0.5,0.479167,0.199095
0,1,0,0.5,0.708333,0.10077
0,0,0,0.5,0.0625,0.370552
0,0,0,0.5,0.666667,0.150391
0,0,0,0.5,0.333333,0.165372
0,1,1,0.5,0.333333,0.438455
0,1,1,0.5,0.083333,0.301333
0,1,0,0.5,0.9375,0.100526
0,0,0,0.5,0.708333,0.111318
0,1,0,0.5,0.3125,0.167023
0,0,0,0.5,0.354167,0.129387
1,0,0,0.5,0.416667,0.020515
0,1,0,1,0.583333,0.208512
0,0,0,0.5,0.625,0.084414
0,1,1,0.5,0.625,0.281154
0,0,1,0,0.6875,0.092944
0,0,0,0.5,0.5,0.138498
0,0,1,0.5,0.833333,0.159563
1,0,0,0.5,0.770833,0.037636
0,0,0,0,0.979167,0.057937
0,1,0,0.5,0.1875,0.315213
0,0,0,0.5,0.770833,0.134432
0,0,0,0.5,0.229167,0.094686
0,1,0,0.5,0.270833,0.314418
0,0,0,0.5,0.833333,0.142136
0,0,0,0.5,0.5,0.158585
1,0,0,0.5,0.5,0.041947
0,1,0,0.5,0.479167,0.27348
0,1,0,0.5,0.645833,0.185092
0,0,0,0.5,0.291667,0.291611
0,1,0,0.5,0.270833,0.292742
0,1,0,0.5,0.229167,0.294699
0,0,0,0.5,0.666667,0.075486
0,0,0,0.5,0.833333,0.064633
0,0,0,0.5,0.395833,0.153785
0,1,0,0.5,0.979167,0.097499
0,0,1,0.5,0.4375,0.165953
0,1,0,0.5,0.458333,0.091904
0,0,1,0.5,0.166667,0.370062
0,1,0,0.5,0.9375,0.336768
1,0,1,1,0.520833,0.058365
0,1,0,0.5,0.625,0.186713
0,0,1,0,0.0625,0.209521
0,1,0,0.5,0.833333,0.126024
0,1,0,0.5,0.416667,0.118197
0,0,0,0.5,0.625,0.06928
0,0,0,0,0.8125,0.041916
0,0,0,0.5,0.333333,0.113978
0,0,0,0.5,0.75,0.134034
0,0,0,0,0.5625,0.029809
0,0,0,0.5,0.6875,0.069371
0,0,0,0.5,0.375,0.163416
0,0,1,0,0.5625,0.100342
0,0,0,0.5,0.208333,0.211844
0,1,0,0.5,0.083333,0.463893
0,0,0,0.5,0.208333,0.294699
0,1,0,0.5,0.354167,0.167023
0,1,0,0,0.0625,0.148282
0,0,0,0.5,0.520833,0.153693
0,1,0,1,0.604167,0.144063
0,1,0,0.5,0.0625,0.394674
0,1,0,0.5,0.958333,0.214229
0,0,0,0.5,0.770833,0.171457
0,1,0,1,0.729167,0.187599
0,1,0,0.5,0.604167,0.186224
0,1,0,0,0.333333,0.037728
0,0,1,0.5,0.333333,0.284028
0,1,0,0,0.375,0.037728
0,0,1,0.5,0.854167,0.122203
0,0,0,0.5,0.479167,0.180353
1,0,0,0.5,0.5625,0.034334
0,0,0,0.5,0.416667,0.147884
0,0,0,0,0.583333,0.060872
0,1,0,0.5,0.208333,0.26706
0,1,1,0.5,0.395833,0.148893
0,1,0,0.5,0.145833,0.478935
0,1,0,0.5,0.520833,0.104898
0,0,1,0.5,0.875,0.103094
0,1,0,0.5,0.291667,0.135869
0,1,0,0.5,0.270833,0.617983
0,0,1,0.5,0.875,0.057753
0,0,0,0,0.666667,0.020882
1,0,0,0.5,0.708333,0.029626
0,1,0,0.5,0.479167,0.167023
0,0,0,0.5,0.25,0.120368
0,1,0,0.5,0.729167,0.120918
0,0,0,0.5,0.625,0.0421
0,1,0,1,0.583333,0.272135
0,0,0,0,0.479167,0.076617
0,0,0,0.5,0.75,0.072184
0,0,0,0,0.583333,0.075425
0,0,0,0.5,0.145833,0.50425
0,0,0,0.5,0.625,0.039898
0,1,1,0.5,0.5,0.16366
0,1,0,0.5,0.145833,0.367402
0,0,0,0.5,0.479167,0.144858
0,0,0,0.5,0.895833,0.093555
0,0,0,0.5,0.3125,0.078849
0,0,0,0.5,0.291667,0.094778
0,0,0,0.5,0.333333,0.14073
0,0,0,0.5,0.479167,0.072887
0,1,0,0.5,0.145833,0.337318
0,0,0,0.5,0.75,0.159258
0,1,0,0.5,0.0625,0.314235
0,1,0,0.5,0.291667,0.282622
0,1,0,0.5,0.520833,0.211691
0,0,1,0.5,0.583333,0.108781
0,0,0,0.5,0.3125,0.112816
0,0,0,0.5,0.895833,0.086798
0,0,0,0.5,0.729167,0.16259
0,0,0,0,0.791667,0.03036
0,0,1,0.5,1,0.093708
0,0,0,0.5,0.1875,0.2825
0,1,0,0.5,0.479167,0.103675
0,1,0,0.5,0.125,0.306469
0,0,0,0.5,0.354167,0.089978
0,0,0,0,0.625,0.039898
0,1,0,0.5,0.708333,0.158065
1,0,0,0,0.645833,0.103767
0,1,0,0.5,0.3125,0.115904
0,0,0,0,0.5,0.041549
0,0,0,0.5,0.270833,0.209276
0,0,0,0,0.8125,0.103828
0,1,0,0.5,0.270833,0.312278
0,0,0,0.5,0.416667,0.092821
0,1,0,0.5,0.541667,0.148435
0,1,0,0.5,0.979167,0.148435
1,0,0,0.5,0.25,0.148098
0,0,0,0.5,0.291667,0.253638
0,1,0,0.5,0.25,0.26706
0,0,0,0.5,0.333333,0.11089
0,0,1,0.5,0.145833,0.209551
0,0,1,0.5,0.708333,0.160114
0,1,0,0.5,0.875,0.111655
0,1,0,0.5,0.895833,0.087624
0,1,0,0.5,0.583333,0.154519
0,1,0,0.5,0.0625,0.306469
0,0,0,0.5,0.5,0.156628
0,1,0,0.5,0.666667,0.146356
0,0,0,1,0.583333,0.169867
0,1,0,0.5,0.916667,0.190565
0,0,0,0.5,0.520833,0.078452
0,1,0,0.5,0.479167,0.101168
0,1,0,0.5,0.791667,0.14235
0,0,0,0.5,0.375,0.111716
0,0,0,0.5,0.4375,0.148251
0,0,0,0,0.729167,0.035649
0,1,0,0,0.083333,0.147915
0,0,0,0.5,0.541667,0.148649
0,0,0,0.5,0.708333,0.226183
0,0,1,0,0.145833,0.164577
0,0,0,0,0.770833,0.100128
0,0,0,0.5,0.645833,0.207747
0,1,0,0.5,0.645833,0.163752
0,1,0,1,0.833333,0.150116
0,1,0,0.5,0,0.397089
0,0,0,0.5,0.625,0.116455
0,0,0,0.5,0.416667,0.185551
0,1,0,0.5,0.708333,0.132567
1,0,1,0.5,0.520833,0.106518
0,0,0,0.5,0.0625,0.570075
0,1,0,0.5,0.145833,0.247432
1,0,0,0.5,0.458333,0.077932
0,0,1,0,0.708333,0.084322
0,0,0,0,0.229167,0.125443
0,1,1,0.5,0.229167,0.452856
1,0,0,1,0.958333,0.060689
0,0,0,0,0.9375,0.039898
0,0,0,0.5,0.479167,0.102849
0,0,0,0,0.604167,0.038156
0,1,0,1,0.208333,0.41843
0,0,1,1,0.0625,0.360432
0,0,0,0.5,0.604167,0.153693
1,0,0,0.5,0.708333,0.029626
0,1,0,0.5,0.770833,0.151981
0,1,0,0.5,0.25,0.26706
0,1,0,0.5,0.895833,0.148098
0,0,1,0.5,0.270833,0.164577
0,0,0,0.5,0.604167,0.149719
0,0,0,0.5,0.4375,0.0938
0,0,0,0.5,0.5625,0.066069
0,0,0,0,0.145833,0.193225
0,1,0,0.5,0.625,0.142687
0,1,0,0.5,0.3125,0.133851
1,0,0,0.5,0.229167,0.102299
0,0,1,0.5,0.479167,0.15299
0,1,0,1,0.770833,0.162712
0,1,0,0,0.3125,0.08423
0,0,0,0.5,0.104167,0.306072
0,0,0,0.5,0.979167,0.212333
0,0,0,0.5,0.145833,0.333313
0,0,0,0.5,0.125,0.247524
0,0,0,0,0.5625,0.101565
0,0,0,0.5,0.041667,0.394491
0,0,0,0.5,0.625,0.069952
0,0,1,0.5,0.729167,0.119634
0,0,1,0.5,0.979167,0.133362
0,0,0,0.5,0.4375,0.232084
0,0,0,0.5,0.875,0.107252
0,0,0,0,0.291667,0.04635
0,1,0,1,0.229167,0.390149
0,0,1,0.5,0.479167,0.090009
0,0,0,0,0.5,0.039898
0,0,0,0.5,0.625,0.147793
0,0,0,0,0.583333,0.03036
1,0,0,1,0.833333,0.060689
0,1,1,0.5,0.6875,0.139263
0,1,0,0.5,0.520833,0.104898
0,0,0,1,0.208333,0.341079
0,1,1,0.5,0.583333,0.151951
0,1,0,0.5,0.3125,0.126177
0,0,0,0.5,0.854167,0.090681
0,1,0,0.5,0.416667,0.120918
0,0,0,0,0.5,0.048581
0,1,0,0.5,0.958333,0.068852
1,0,0,0.5,0.8125,0.06078
1,0,0,1,0.645833,0.060689
0,1,0,1,0.625,0.256848
0,0,0,0.5,0.333333,0.359239
0,0,0,0.5,0.354167,0.168797
0,1,0,1,0.125,0.345359
0,0,0,0.5,0.916667,0.058243
1,0,0,0.5,0.6875,0.049468
0,0,0,0,0.0625,0.146998
0,0,1,0.5,0.166667,0.284028
0,0,0,0,0.770833,0.052525
0,0,0,0.5,0.4375,0.089367
0,0,1,0.5,0.833333,0.150514
0,0,0,0.5,0.833333,0.180048
0,1,0,0.5,0.208333,0.323805
0,0,0,0.5,0.854167,0.036566
0,1,0,0.5,0.166667,0.230402
0,1,0,0.5,0.916667,0.15458
0,1,1,0.5,0.166667,0.469579
0,1,0,0.5,0.395833,0.068148
